STATION,STNAME,SHORTNAME,GAUGE,DATUM,CATCHAREA,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION,FISHING,FISH
405705,WARANGA WESTERN CHANNEL @ 0 MILE 40 CHAIN STRUCTURE,W.W.C. @ 0MILE 40CH,0.0,,0.0,55,322531.0,5954283.0,UTM,-36.54026488,145.0174262,WGS84,9,0.0,1,Y,N,1,1928-01-01,,405,0,
405708,CENTRAL GOULBURN (CUSSAN) @ NO 3 CH O/TAKE MEAS WEIR,CEN GOULB NO3 CH O/T,0.0,,0.0,55,340316.0,5952557.0,UTM,-36.55895464,145.2156596,WGS84,9,0.0,1,Y,N,1,1943-05-01,,405,0,
405709,CENTRAL GOULBURN(WILSON) @ NO.4CH O/TAKE MEASURING WEIR,C GOULB NO4 OFFTAKE,0.0,,0.0,55,338679.0,5956329.0,UTM,-36.52469146,145.1981647,WGS84,9,0.0,1,Y,N,1,1943-06-01,,405,0,
405710,CENTRAL GOULBURN (BRAY) @ NO 6CH - OFFTAKE MEAS. WEIR,CEN. GOULB @ NO. 6CH,0.0,,0.0,55,336973.0,5957769.0,UTM,-36.51142691,145.1794227,WGS84,9,0.0,1,Y,N,1,1943-06-01,,405,0,
405712,CENTRAL GOULBURN @ NO. 8CH. - OFFTAKE MEASURING WEIR,CEN. GOULB @ NO. 8CH,114.161,AHD,0.0,55,329180.0,5957773.0,UTM,-36.51003118,145.0924391,WGS84,9,102.0,9,Y,N,1,1928-04-01,,405,0,
405714,CENTRAL GOULBURN @ NO.9 CH - OUTFALL NO. VI,GOULB.CH.NO.9 O/F 6,0.0,,0.0,55,325953.0,5987703.0,UTM,-36.23977539,145.06312140000003,WGS84,9,0.0,1,Y,N,1,1967-09-01,,405,0,
405717,CENTRAL GOULBURN NO 9 CHANNEL @ OFFTAKE,CEN. GOULB @ OFFTAKE,0.0,AHD,0.0,55,322747.0,5954538.0,UTM,-36.53800749,145.0198965,WGS84,9,126.0,9,Y,N,1,1928-01-01,,405,0,
405720,RODNEY MAIN DRAIN @ WELLS CREEK,RODNEY MAIN @ WELLS,98.285,AHD,0.0,55,332845.0,5993771.0,UTM,-36.18631464,145.1410759,WGS84,9,0.0,1,Y,Y,1,1977-05-27,,405,0,
405730,TOOLAMBA COMMUNITY DRAIN @ D/S MURCHISON-MOOROOPNA RD,TOOLAMBA COM. DRAIN,0.0,ARB,0.0,55,348735.0,5958797.0,UTM,-36.50409551,145.3109206,WGS84,9,0.0,1,Y,N,1,1991-05-31,,405,0,
405738,E.G.M. CHANNEL @ BROKEN CK OUTFALL (KATANDRA WEIR),E.G.M. @ BROKEN CK,112.861,AHD,0.0,55,375051.0,6003076.0,UTM,-36.10881709,145.6117809,WGS84,9,0.0,1,Y,Y,1,1991-03-04,,405,0,
405758,SHEPPARTON DRAIN NO 12 U/S GOULBURN VALLEY HIGHWAY,SHEPPARTON DR NO 12,0.0,ARB,0.0,55,359138.0,5994747.0,UTM,-36.18170207,145.4335469,WGS84,9,0.0,1,Y,Y,1,1997-03-24,,405,0,
405779,SHEPPARTON DRAIN NO 11 D/S HOLMES RD BRIDGE,SHEPPARTON DR 11,0.0,ARB,0.0,55,354544.0,5994780.0,UTM,-36.18072538,145.3824835,WGS84,9,0.0,0,Y,Y,1,2003-03-19,,405,0,
405810,RAINGAUGE (BIG RIVER) @ LOWER FRENCHMANS SPUR,RG LOW. FRENCHMANS,0.0,,0.0,55,413030.0,5846816.0,UTM,-37.52142748,146.0157669,WGS84,9,595.0,1,Y,N,1,1982-11-18,,405,0,
405825,RAINGAUGE (MOROKO PARK) @ GEOFF SABIRE,RG @ GEOFF SABIRE,,,,55,397582.7,5923856.9,MGA94,-36.82549,145.85158,GDA94,1,0.0,1,Y,N,1,1997-07-01,,405,0,
405828,RAINGAUGE (ENDERLEE) @ KEN CRIBBERS,RG AT ENDERLEE,,,,55,382381.6,5913180.4,MGA94,-36.91994,145.67951,GDA94,1,0.0,1,Y,N,1,,,405,0,
405836,RAINGAUGE @ WILLOWMAVIN,R.G.WILLOWMAVIN,0.0,,0.0,55,310350.606,5874903.674,UTM,-37.253,144.86157,WGS84,9,0.0,0,n,N,1,2001-04-12,,405,0,
405837,RAINGAUGE @ MARYSVILLE GOLF CLUB,R.G. MARYSVILLE,0.0,,0.0,55,389313.0,5849379.0,UTM,-37.49575412,145.7478455,WGS84,9,0.0,0,Y,N,1,2001-06-21,,405,0,
406200,COLIBAN RIVER @ MALMSBURY RAIL BRIDGE,COLIBAN @ MALMSBURY,0.0,,306.0,55,267474.05,5880659.137,UTM,-37.19146,144.38032,WGS84,9,0.0,1,n,N,1,1889-05-06,,406,0,
406201,CAMPASPE RIVER @ BARNADOWN,CAMPASPE @ BARNADOWN,132.489,AHD,2528.0,55,281337.0,5943460.0,UTM,-36.62921036,144.5545006,WGS84,9,0.0,1,Y,N,1,1881-03-01,,406,0,
406202,CAMPASPE RIVER @ ROCHESTER D/S WARANGA WESTERN CH SYPHN,CAMPASPE - ROCHESTER,103.615,AHD,3398.0,55,293648.0,5976767.0,UTM,-36.33193098,144.7009668,WGS84,9,0.0,1,Y,N,1,1885-01-01,,406,0,
406207,CAMPASPE RIVER @ EPPALOCK,CAMPASPE @ EPPALOCK,0.0,,2028.0,55,279775.0,5919647.0,UTM,-36.8433206,144.5301809,WGS84,9,170.0,9,Y,Y,1,1931-04-14,,406,0,
406208,CAMPASPE RIVER @ ASHBOURNE,CAMPASPE @ ASHBOURNE,0.0,ARB,33.0,55,274290.0,5859049.0,UTM,-37.38773265,144.45047759999997,WGS84,9,0.0,1,Y,Y,1,1933-04-12,,406,0,
406210,COLIBAN RIVER DOWNSTREAM LAURISTON RESERVOIR,COLIBAN LAURISTON,,,,55,267709.0,5874029.3,UTM,-37.25121769,144.3808997,GDA94,1,0.0,1,N,N,1,1941-08-01,,406,0,
406213,CAMPASPE RIVER @ REDESDALE,CAMPASPE @ REDESDALE,213.053,AHD,629.0,55,281169.0,5900607.0,UTM,-37.01512226,144.5402949,WGS84,9,0.0,1,Y,Y,1,1953-11-01,,406,0,
406214,AXE CREEK @ LONGLEA,AXE @ LONGLEA,167.542,AHD,234.0,55,270463.0,5927155.0,UTM,-36.77349188,144.4281046,WGS84,9,201.0,1,Y,Y,1,1965-03-10,,406,0,
406215,COLIBAN RIVER @ LYAL,COLIBAN RV LYAL (WQ),0.0,ARB,717.0,55,276676.012,5906429.959,UTM,-36.961625,144.49156,WGS84,9,0.0,1,Y,n,1,1967-06-28,,406,0,
406216,AXE CREEK @ SEDGEWICK,AXE CK @ SEDGEWICK,241.757,AHD,34.0,55,264370.0,5913287.0,UTM,-36.89687871,144.355601,WGS84,9,0.0,1,Y,N,1,1969-05-08,,406,0,
406218,CAMPASPE RIVER @ CAMPASPE WEIR (HEAD GAUGE),CAMPASPE WEIR,0.0,AHD,3269.0,55,290160.0,5965087.0,UTM,-36.4363884,144.6589815,WGS84,9,123.0,9,Y,N,1,1893-07-01,,406,0,
406219,CAMPASPE RIVER @ LAKE EPPALOCK (HEAD GAUGE),CAMPASPE @ EPPALOCK,0.0,,2028.0,55,279890.0,5918795.0,UTM,-36.8510207,144.5312227,WGS84,9,188.0,9,Y,Y,1,1963-10-08,,406,0,
406220,COLIBAN RIVER @ MALMSBURY RESERVOIR (HEAD GAUGE),COLIBAN @ MALMSBURY,,,,55,267742.2,5880643.6,AMG66,-37.19166667,144.3833333,AGD66,1,0.0,1,N,N,1,1875-01-01,,406,0,
406221,COLIBAN RIVER @ UPPER COLIBAN RES. (HEAD GAUGE),COLIBAN @ U. COLIBAN,,,,55,269159.158,5870370.988,AMG66,-37.28452,144.3961,WGS84,1,0.0,1,N,N,1,1902-09-11,,406,0,
406222,COLIBAN RIVER @ LAURISTON RESERVOIR (HEAD GAUGE),COLIBAN @ LAURISTON,,,,55,267749.417,5873756.968,AMG66,-37.25368,144.38127,WGS84,1,0.0,1,N,N,1,1941-08-01,,406,0,
406224,MOUNT PLEASANT CREEK @ RUNNYMEDE,MOUNT PLEASANT CK,129.99,AHD,248.0,55,288550.0,5952917.0,UTM,-36.54565618,144.6377054,WGS84,9,144.0,9,Y,Y,1,1974-06-21,,406,0,
406225,CAMPASPE RIVER @ LAKE EPPALOCK (O'LET MEAS. WEIR),CAMPASPE @ EPP O/L W,0.0,AHD,2028.0,55,280126.0,5919080.0,UTM,-36.84850885,144.5339499,WGS84,9,175.0,9,Y,N,1,1963-11-26,,406,0,
406226,MOUNT IDA CREEK @ DERRINAL,MT. IDA @ DERRINAL,198.31,AHD,174.0,55,290739.0,5915815.0,UTM,-36.88032602,144.6519894,WGS84,9,209.0,1,Y,N,1,1978-06-27,,406,0,
406235,WILD DUCK CREEK @ U/S OF HEATHCOTE-MIA MIA ROAD,WILD DUCK CREEK,205.67,AHD,214.0,55,292054.0,5908425.0,UTM,-36.94717851,144.66470369,WGS84,9,0.0,1,Y,Y,1,1980-11-24,,406,0,
406250,COLIBAN RIVER @ SPRINGHILL-TYLDEN ROAD,COLIBAN @ SPRINGHILL,0.0,ARB,78.0,55,266415.5,5866412.0,UTM,-37.31948333,144.36393611,WGS84,9,528.0,9,Y,N,1,1908-05-13,,406,0,
406262,AXE CREEK @ STRATHFIELDSAYE,AXE @STRATHFIELDSAYE,0.0,,83.0,55,267283.0,5922913.0,UTM,-36.81091716,144.3912111,WGS84,9,194.0,9,Y,N,1,1989-05-23,,406,0,
406263,MULLERS CREEK @ MURRAY VALLEY HIGHWAY,MULLERS @ MURRAY HWY,0.0,ARB,0.0,55,290722.0,6002897.0,UTM,-36.09591723,144.67536830000003,WGS84,9,0.0,1,Y,Y,1,1990-04-03,,406,0,
406264,MILLEWA CREEK @ NORTHERN HIGHWAY ECHUCA,MILLEWA CK @ ECHUCA,0.1,AHD,32.0,55,295935.0,5992979.0,UTM,-36.18637384,144.7306592,WGS84,9,0.0,1,Y,N,1,1990-05-25,,406,0,
406265,CAMPASPE RIVER @ ECHUCA,CAMPASPE @ ECHUCA,0.0,AHD,0.0,55,296248.0,5997610.0,UTM,-36.14472095,144.7353385,WGS84,9,0.0,1,Y,Y,1,1991-04-18,,406,0,
406266,FIVE MILE CREEK @ WOODEND TREATMENT PLANT,FIVE MILE CK @ WTP,,,,55,279546.9,5864754.2,MGA94,-37.33775,144.51149,GDA94,1,0.0,,Y,N,1,1992-05-29,,406,0,
406273,TRENTHAM NO 2 RESERVOIR H.G. AT EAST TRENTHAM,TRENTHAM NO 2 RES HG,,,,55,265938.0,5856668.8,MGA94,-37.407223,144.355459,GDA94,1,0.0,1,y,N,1,2000-09-29,,406,0,
406276,CAMPASPE RIVER @ FEHRINGS LANE,CAMPASPE @ FEHRINGS,0.0,,0.0,55,296423.0,5996979.0,UTM,-36.15044215,144.7371189,WGS84,9,101.0,9,Y,N,1,2007-03-29,,406,0,
406280,LITTLE COLIBAN RV @ GLUEPOT BRIDGE,LT COLIBAN @ GLUEPOT,,,,55,272526.1,5869915.7,MGA94,-37.28957778,144.43389167,GDA94,,0.0,,N,N,1,2010-03-29,,406,0,
406281,KANGAROO CREEK UPSTREAM MALMSBURY RESERVOIR,K'ROO C U/S MALMSBUR,,,,55,263970.5,5875285.1,UTM,-37.23897052,144.3391868,GDA94,,0.0,,N,N,1,2010-03-30,,406,0,
406282,TRENTHAM NO 1 RESERVOIR HEAD GAUGE AT EAST TRENTHAM,TRENTHAM NO 1 RES.HG,,,,55,265938.0,5856668.8,MGA94,-37.407223,144.355459,GDA94,,0.0,,y,N,1,2014-12-11,,406,0,
406700,COLIBAN MAIN CHANNEL @ OFFTAKE,COLIBAN MAIN OFFTAKE,,,,55,267144.797,5880453.459,AMG66,-37.19323,144.37655,WGS84,1,0.0,1,N,N,1,1963-04-17,,406,0,
406704,DEAKIN MAIN DRAIN @ OUTFALL (ECHUCA),DEAKIN MAIN ECHUCA,90.60700000000001,AHD,0.0,55,299264.0,5999463.0,UTM,-36.12865662,144.7693105,WGS84,9,0.0,1,Y,Y,1,1965-08-10,,406,0,
406731,DEAKIN MAIN DRAIN (D/S DRAIN 3) @ GRAY RD,DEAKIN M DR @ GRAY R,0.0,,0.0,55,313155.359,5978417.887,UTM,-36.32104,144.918564,WGS84,9,0.0,1,Y,N,1,1982-08-19,,406,0,
406744,BAMAWM DRAIN NO.3 EXTENSION @ O'DONNEL ROAD,BAMAWM 3 @O'DONNEL R,0.0,,0.0,55,288597.0,5976468.0,UTM,-36.33352883,144.6446532,WGS84,9,115.0,9,Y,Y,1,1985-02-08,,406,0,
406746,DEAKIN MAIN DRAIN @ SITE R,DEAKIN MAIN SITE R,101.82799999999999,AHD,0.0,55,316361.0,5963937.0,UTM,-36.45212277,144.9508317,WGS84,9,0.0,1,Y,N,1,1987-05-13,,406,0,
406747,DEAKIN MAIN DRAIN SITE (S) @ MIDLAND HIGHWAY,DEAKIN (S) MID/HWAY,101.47,AHD,0.0,55,317219.0,5964105.0,UTM,-36.45077313,144.96044,WGS84,9,0.0,1,Y,N,1,1986-10-03,,406,0,
406749,DEAKIN MAIN DRAIN SITE (U) @ MASON ROAD,DEAKIN (U) MASON RD,100.031,AHD,0.0,55,314233.0,5968354.0,UTM,-36.41191855,144.9281583,WGS84,9,0.0,1,Y,N,1,1980-03-28,,406,0,
406750,BAMAWM MAIN DRAIN @ DARGON'S BRIDGE,BAMAWM @ DARGON'S,93.587,AHD,0.0,55,284094.0,5999097.0,UTM,-36.12873992,144.600682,WGS84,9,0.0,1,Y,Y,1,1989-11-16,,406,0,
406756,MOSQUITO CREEK DEPRESSION @ CURR ROAD,MOSQUITO @ CURR ROAD,0.0,ARB,0.0,55,318769.0,5977686.0,UTM,-36.32870658,144.9808938,WGS84,9,94.0,9,Y,Y,1,1992-05-20,,406,0,
406757,RICHARDSONS LAGOON OUTFALL @ TORRUMBARRY ESTATE,RICHARDSONS LGN T'RY,0.0,AHD,0.0,55,281055.0,6010635.0,UTM,-36.02408507,144.5702187,WGS84,9,0.0,1,Y,N,1,1992-07-10,,406,0,
406758,BAMAWN MAIN DRAIN @ RICHARDSON LAGOON OUTFALL,BAMAWN DR RICHARDSON,0.0,,0.0,55,281876.0,6008833.0,UTM,-36.04050133,144.5788256,WGS84,9,90.0,9,Y,Y,1,1993-02-04,,406,0,
406764,CAMPASPE DRAIN NO 5 @ OUTFALL,CAMPASPE DR NO 5,0.0,ARB,0.0,55,293640.0,5977190.0,UTM,-36.32811882,144.7009897,WGS84,9,0.0,0,Y,Y,1,1997-07-25,,406,0,
406766,CAMPASPE DR NO 4 U/S NORTHERN HIGHWAY,CAMPASPE DR NO 4,0.0,ARB,0.0,55,292143.0,5978205.0,UTM,-36.31865378,144.6845948,WGS84,9,112.0,9,Y,Y,1,1999-06-30,,406,0,
406769,OLD DEAKIN DRAIN NO 5 @ ECHUCA-KYABRAM RD,OLD DEAKIN DR 5,0.0,,0.0,55,306215.0,5985636.0,UTM,-36.25464053,144.8430887,WGS84,9,0.0,0,Y,N,1,2001-10-30,,406,0,
406802,RAINGAUGE (CAMPASPE RIVER) @ REDESDALE,RAINGAUGE @ REDESDAL,,,,55,281169.805,5900621.257,MGA94,-37.01512226,144.54029496,GDA94,,0.0,,N,N,1,2017-07-26,,406,0,
407202,LODDON RIVER @ KERANG,LODDON @ KERANG,75.03,AHD,0.0,54,764123.0,6045024.0,UTM,-35.70323414,143.9192282,WGS84,9,81.0,9,Y,Y,1,1890-09-01,,407,0,
407203,LODDON RIVER @ LAANECOORIE,LODDON @ LAANECOORIE,149.512,AHD,4178.0,54,757893.0,5919935.0,UTM,-36.83120534,143.8917144,WGS84,9,0.0,1,Y,Y,1,1891-07-04,,407,0,
407205,LODDON RIVER @ APPIN SOUTH,LODDON @ APPIN STH,80.116,AHD,0.0,54,759118.0,6020619.0,UTM,-35.92432646000001,143.8718822,WGS84,9,86.0,9,Y,Y,1,1946-01-01,,407,0,
407209,GUNBOWER CREEK @ KOONDROOK,GUNBOWER @ KOONDROOK,75.336,AHD,0.0,55,239712.0,6050319.0,UTM,-35.6565729,144.1248226,WGS84,9,0.0,1,Y,Y,1,1940-11-01,,407,0,
407210,LODDON RIVER @ CAIRN CURRAN RESERVOIR T.G.,LODDON @CAIRN CURRAN,179.765,AHD,1593.0,54,764188.0,5902418.0,UTM,-36.98716397,143.96832340000003,WGS84,9,0.0,1,Y,N,1,1943-07-22,,407,0,
407211,BET BET CREEK @ BET BET,BET BET @ BET BET,0.0,,635.0,54,744672.0,5910212.0,UTM,-36.92226552,143.74676369999997,WGS84,9,0.0,1,Y,N,1,1943-09-23,,407,0,
407213,MCCALLUMS CREEK @ CARISBROOK,MCCALLUMS CK,193.193,AHD,471.4,54,749923.0,5892052.0,UTM,-37.08439246,143.8116689,WGS84,9,0.0,1,Y,N,1,1943-08-13,,407,0,
407214,CRESWICK CREEK @ CLUNES,CRESWICK @ CLUNES,295.1070000000001,AHD,308.0,54,747289.0,5868556.0,UTM,-37.29663553,143.789846,WGS84,9,0.0,1,Y,N,1,1943-08-10,,407,0,
407215,LODDON RIVER @ NEWSTEAD,LODDON @ NEWSTEAD,207.937,AHD,1088.0,55,238573.0,5888966.0,UTM,-37.10903603,144.0579866,WGS84,9,0.0,1,Y,Y,1,1946-12-10,,407,0,
407217,LODDON RIVER @ VAUGHAN D/S FRYERS CREEK,LODDON DS FRYERS,257.206,AHD,299.0,55,252103.0,5883941.0,UTM,-37.15795783,144.2084168,WGS84,9,269.0,9,Y,N,1,1947-06-01,,407,0,
407220,BET BET CREEK @ NORWOOD,BET BET @ NORWOOD,193.92,AHD,347.0,54,735167.427,5902428.899,UTM,-36.99477,143.64259,WGS84,9,0.0,1,Y,N,1,1954-03-04,,407,0,
407221,JIM CROW CREEK @ YANDOIT,JIM CROW @ YANDOIT,265.981,ARB,166.0,55,242671.0,5878274.0,UTM,-37.2064268,144.100373,WGS84,9,0.0,1,Y,Y,1,1954-06-16,,407,0,
407222,TULLAROOP CREEK @ CLUNES,TULLAROOP @ CLUNES,253.076,AHD,632.0,54,751440.0,5876119.0,UTM,-37.22743357,143.8340699,WGS84,9,0.0,1,Y,N,1,1955-08-12,,407,0,
407224,LODDON RIVER @ LODDON WEIR,LODDON @ LODDON WEIR,100.535,AHD,0.0,54,757214.0,5976352.0,UTM,-36.32343051,143.8652636,WGS84,9,0.0,1,Y,N,1,1924-03-01,,407,0,
407227,BIRCH CREEK @ SMEATON,BIRCH @ SMEATON,405.026,AHD,146.0,54,758925.0,5864073.0,UTM,-37.33382633,143.922531,WGS84,9,0.0,1,Y,N,1,1961-03-01,,407,0,
407229,LODDON RIVER @ SERPENTINE WEIR,LODDON @ SERP. WEIR,0.0,,0.0,54,764582.0359999998,5964652.005,UTM,-36.426775,143.951224,WGS84,9,0.0,1,Y,Y,1,1958-01-01,,407,0,
407230,JOYCES CREEK @ STRATHLEA,JOYCES @ STRATHLEA,253.069,AHD,153.0,54,763055.0,5882818.0,UTM,-37.16392522,143.9624712,WGS84,9,0.0,1,Y,N,1,1963-05-13,,407,0,
407236,MOUNT HOPE CREEK @ MITIAMO,MOUNT HOPE @ MITIAMO,91.442,AHD,1629.0,55,255850.0,5994599.0,UTM,-36.16250846,144.2858042,WGS84,9,0.0,1,Y,Y,1,1967-05-04,,407,0,
407237,CRESWICK CREEK @ CRESWICK U/S COSGRAVE RES.,CRESWICK @ CRESWICK,0.0,ARB,22.0,54,760662.6999999998,5852085.5,AMG84,-37.44125039,143.94634462,GDA94,1,0.0,1,N,N,1,1969-06-05,,407,0,
407238,ADEKATE CREEK @ CRESWICK,ADEKATE @ CRESWICK,0.0,ARB,12.0,54,760926.3,5851735.1,AMG84,-37.44433032,143.94944447,GDA94,1,0.0,1,N,N,1,1969-06-05,,407,0,
407239,MIDDLE CREEK @ RODBOROUGH,MIDDLE @ RODBOROUGH,240.225,AHD,137.0,54,758784.0,5885801.0,UTM,-37.13826309,143.9133979,WGS84,9,0.0,1,Y,N,1,1970-02-20,,407,0,
407240,LODDON RIVER @ LAANECOORIE RESERVOIR (H. GAUGE),LODDON @ LAANECOORIE,0.0,,4178.0,54,757882.0,5919645.0,UTM,-36.83381925,143.8916895,WGS84,9,0.0,1,Y,Y,1,1891-07-04,,407,0,
407241,LODDON RIVER @ CAIRN CURRAN RESERVOIR (HEAD GAUGE),CAIRN CURRAN RES HG,,,,54,764190.1,5902210.6,MGA94,-36.98903,143.96842,GDA94,1,0.0,1,N,N,1,1992-03-23,,407,0,
407242,LODDON RIVER @ MURRAY VALLEY HIGHWAY BRIDGE (KERANG),LODDON @ MURRAY VAL.,73.45999999999998,,0.0,54,763318.0,6041511.0,UTM,-35.73508293,143.9114927,WGS84,9,0.0,1,Y,Y,1,1924-01-01,,407,0,
407244,TULLAROOP CREEK @ TULLAROOP RESERVOIR (HEAD GAUGE),TULLAROOP @ RES HG,0.0,AHD,730.0,54,754523.0,5890962.0,UTM,-37.09296795,143.8637307,WGS84,9,0.0,1,Y,Y,1,1958-09-18,,407,0,
407246,BULLOCK CREEK @ MARONG,BULLOCK @ MARONG,179.63,AHD,184.0,55,244244.0,5931358.0,UTM,-36.72893939,144.1360524,WGS84,9,0.0,1,Y,N,1,1972-06-09,,407,0,
407248,TULLAROOP CREEK @ TULLARROP RES. (O'LET MEAS. WEIR),TULLAROOP @ O'LET W.,198.1,AHD,730.0,54,754674.0,5891234.0,UTM,-37.09047812,143.8653354,WGS84,9,0.0,1,Y,N,1,1960-05-11,,407,0,
407249,BIRCH CREEK @ NEWLYN RESERVOIR (TAIL GAUGE),BIRCH @ NEWLYN,521.583,ARB,70.0,55,234764.0,5856049.0,UTM,-37.40427396,144.0034496,WGS84,9,0.0,1,Y,N,1,1961-03-01,,407,0,
407251,SHEEPWASH CREEK @ SHEEPWASH WEIR (KERANG) H.G.,SHEEPWASH HEAD,,,,54,763267.0,6044284.7,MGA94,-35.71012000000001,143.91002,GDA94,1,0.0,1,Y,N,1,2011-10-21,,407,0,
407252,BARR CREEK @ CAPELS FLUME,BARR @ CAPELS FLUME,0.0,,0.0,54,765520.1999999998,6055929.4,MGA94,-35.60466000000001,143.93106,GDA94,1,0.0,1,Y,Y,1,1971-03-04,,407,0,
407253,PICCANINNY CREEK @ MINTO,PICCANINNY @ MINTO,117.278,AHD,668.0,55,273205.0,5962933.0,UTM,-36.45193053,144.4693581,WGS84,9,0.0,1,Y,N,1,1966-09-20,,407,0,
407254,BENDIGO CREEK @ BENDIGO,BENDIGO @ BENDIGO,201.716,AHD,64.0,55,258111.0,5929939.0,UTM,-36.74535142,144.2907234,WGS84,9,0.0,1,Y,N,1,1977-04-21,,407,0,
407255,BENDIGO CREEK @ HUNTLY,BENDIGO @ HUNTLY,157.23,AHD,203.0,55,264374.0,5942581.0,UTM,-36.63313628,144.3646811,WGS84,9,0.0,1,Y,Y,1,1977-06-10,,407,0,
407260,LODDON RIVER @ MACORNA SYPHON,LODDON @ MACORNA,,,,54,756206.096,6013426.173,MGA94,-35.98998889,143.84198056,GDA94,1,0.0,1,,,1,1978-08-14,,407,0,
407283,BARR CREEK @ SCHWENKES ROAD,BARR @ SCHWENKES RD,73.97799999999998,AHD,0.0,55,238290.0,6039039.0,UTM,-35.75777148,144.10546,WGS84,9,0.0,1,Y,N,1,1988-09-01,,407,0,
407284,CALIVIL CREEK @ WISHARTS ROAD,CALIVIL @ WISHARTS,0.0,AHD,0.0,55,233119.0,6024311.0,UTM,-35.88899545000001,144.0434175,WGS84,9,0.0,1,Y,N,1,1988-12-02,,407,0,
407285,NINE MILE CREEK @ COADS ROAD,9 MILE CK @ COADS RD,0.0,AHD,0.0,54,770382.0,6023426.0,UTM,-35.89600307,143.9956207,WGS84,9,0.0,1,Y,N,1,1987-11-25,,407,0,
407286,WANDELLA CREEK @ FAIRLEY,WANDELLA @ FAIRLEY,0.0,,0.0,54,759808.0,6046098.0,UTM,-35.69470966,143.8712436,WGS84,9,0.0,1,Y,N,1,1989-05-12,,407,0,
407287,BULLOCK CREEK @ U/S BOX CREEK,BULLOCK @ U/S BOX CK,0.0,AHD,1231.0,55,245964.0,6020965.0,UTM,-35.92254445,144.184492,WGS84,9,0.0,1,Y,N,1,1990-03-02,,407,0,
407288,BET BET CREEK @ LILLICUR,BET BET @ LILLICUR,0.0,,124.0,54,723939.0,5881300.0,UTM,-37.18778799,143.52283290000003,WGS84,9,0.0,1,Y,N,1,1990-09-17,,407,0,
407289,NINE MILE CREEK @ SERPENTINE CREEK OFFTAKE,9 MILE SERP.OFFTAKE,0.0,,0.0,54,763264.0,6001240.0,UTM,-36.09771026,143.9242234,WGS84,9,0.0,1,Y,N,1,1990-10-26,,407,0,
407290,BULLOCK CREEK @ EAST LODDON,BULLOCK @EAST LODDON,0.0,,425.0,55,243192.0,5970860.0,UTM,-36.37298939,144.1374429,WGS84,9,0.0,0,Y,N,1,1990-10-24,,407,0,
407293,BOX CREEK @ D/S KOW SWAMP REGULATOR,BOX CK DS KOW SWAMP,0.0,AHD,0.0,55,253017.0,6020241.0,UTM,-35.93087179,144.2623549,WGS84,9,0.0,1,Y,N,1,1992-11-23,,407,0,
407294,PYRAMID CREEK @ FLANNERY'S BRIDGE,PYRAMID CK @ FLANNER,0.0,AHD,0.0,55,245156.0,6025093.0,UTM,-35.88516121,144.17686819999997,WGS84,9,0.0,1,Y,N,1,1992-11-23,,407,0,
407295,BOX CREEK @ MANSFIELD'S BRIDGE,BOX CK @ MANSFIELD,0.0,AHD,0.0,55,247656.0,6021944.0,UTM,-35.91416646,144.203535,WGS84,9,0.0,1,Y,N,1,1992-11-23,,407,0,
407300,MUCKLEFORD CREEK @ MUCKLEFORD NORTH,MUCKLEFORD CK,0.0,ARB,126.0,55,245709.0,5899442.0,UTM,-37.01668501,144.1417439,WGS84,9,280.0,9,Y,N,1,1993-12-23,,407,0,
407301,WANDELLA CREEK @ GANNONS WEIR,WANDELLA @GANNONS W.,0.0,AHD,0.0,54,754710.0,6011118.0,UTM,-36.0110411,143.8261306,WGS84,9,0.0,1,Y,N,1,1994-12-12,,407,0,
407302,VENABLES CREEK @ BOORT DURHAM OX ROAD,VENABLES CK BOORT RD,0.0,AHD,0.0,54,755011.0,5998828.0,UTM,-36.12163106,143.8334357,WGS84,9,0.0,1,Y,N,1,1994-09-16,,407,0,
407311,WOMBAT CREEK D/S WOMBAT CREEK RESERVOIR,WOMBAT CK D/S RES.,,,,55,249854.298,5858119.553,AMG66,-37.38983,144.17444,WGS84,1,0.0,1,N,N,1,1998-09-03,,407,0,
407312,KANGAROO CREEK U/S BULLARTO RES.,KANGAROO CK BULLARTO,,,,55,255600.0,5858700.0,AMG66,-37.38613661,144.2394636,AGD66,1,0.0,1,N,N,1,1998-09-10,,407,0,
407313,WOMBAT CREEK @ WOMBAT CREEK RESERVOIR (H.G.),WOMBAT CK @ RES H.G.,,,,55,249911.272,5858022.403,AMG66,-37.39072,144.17505,WGS84,1,0.0,1,N,N,1,,,407,0,
407314,MC CALLUMS CREEK U/S EVANSFORD RESERVOIR,MC CALLUMS EVANSFORD,,,,54,734831.854,5870324.499,ANG,-37.28394,143.64889,WGS84,1,0.0,1,N,N,1,1999-06-29,,407,0,
407315,STONY CREEK U/S TALBOT RESERVOIR,STONY CK U/S TALBOT,,,,54,733391.9,5873314.6,MGA94,-37.25737778,143.631725,GDA94,9,345.0,9,N,N,1,2000-06-23,,407,0,
407319,HEPBURN LAGOON OUTFALL CREEK,HEPBURN LAGOON O/F C,0.0,ARB,0.0,54,764844.0,5860355.0,UTM,-37.36562563,143.990586,WGS84,9,0.0,1,Y,N,1,2006-06-29,,407,0,
